show_id,id_actor
s4746,13814
s4747,23692
s4747,23693
s4747,13814
s4747,23694
s4747,23695
s4747,23696
s4747,20517
s4747,23697
s4747,23698
s4747,23699
s4748,23692
s4748,23693
s4748,23694
s4748,23695
s4748,13814
s4749,23700
s4749,23701
s4749,23702
s4749,23703
s4749,19243
s4749,23704
s4749,23705
s4749,23706
s4749,23707
s4749,13371
s4750,23708
s4750,23709
s4751,23710
s4751,16736
s4751,16893
s4751,20844
s4751,23711
s4751,23712
s4751,20837
s4751,23713
s4751,23714
s4751,2064
s4751,20839
s4751,9384
s4751,11190
s4751,23715
s4751,23716
s4751,23717
s4751,23718
s4752,2563
s4752,1355
s4752,16917
s4752,5548
s4752,8115
s4752,23719
s4752,14204
s4752,23720
s4753,4555
s4753,10000
s4753,19448
s4753,23721
s4754,1
s4755,11289
s4755,23722
s4755,23723
s4755,5291
s4755,5081
s4755,23724
s4755,23725
s4756,5973
s4756,7420
s4756,13539
s4756,23726
s4756,13640
s4756,23727
s4756,20317
s4756,23728
s4756,23729
s4756,23730
s4757,4566
s4758,8766
s4758,6569
s4758,23458
s4758,10896
s4758,17685
s4758,16666
s4758,9269
s4759,1
s4760,1
s4761,12899
s4761,8728
s4761,23731
s4761,23732
s4761,20518
s4761,11782
s4761,2384
s4761,9688
s4761,1246
s4761,12866
s4761,12354
s4761,5159
s4762,202
s4762,7996
s4762,23733
s4762,23734
s4762,17916
s4762,11735
s4762,23735
s4763,23736
s4763,23737
s4763,23738
s4763,12864
s4763,5882
s4763,11539
s4764,23675
s4764,4547
s4764,23739
s4764,23662
s4764,23740
s4764,23741
s4764,23742
s4765,23743
s4765,9034
s4765,6915
s4765,23744
s4765,23745
s4765,8897
s4765,9405
s4766,17607
s4766,17608
s4766,17609
s4766,17610
s4766,17611
s4766,23746
s4766,16815
s4767,23747
s4767,23748
s4767,23749
s4767,19752
s4767,23750
s4767,23751
s4767,166
s4767,23752
s4767,23753
s4767,23754
s4768,23755
s4768,20498
s4769,20498
s4770,540
s4770,4944
s4770,7016
s4770,5861
s4770,4470
s4770,528
s4770,2369
s4770,12709
s4770,462
s4770,4530
s4770,3174
s4770,1118
s4770,4942
s4771,23756
s4771,2853
s4771,23757
s4771,23758
s4771,23759
s4771,2861
s4771,23760
s4771,23761
s4771,23762
s4771,23763
s4772,1240
s4773,6208
s4773,4898
s4773,23764
s4773,23765
s4773,23766
s4774,1721
s4774,5380
s4774,9086
s4774,1378
s4774,23767
s4774,23768
s4775,9441
s4776,23769
s4776,23770
s4776,22402
s4776,23771
s4776,23772
s4776,23773
s4776,23774
s4776,23775
s4777,23776
s4777,23777
s4777,5773
s4777,23778
s4777,23779
s4777,23780
s4777,23781
s4778,23782
s4778,23783
s4779,1
s4780,14763
s4780,8729
s4780,4866
s4780,23784
s4780,19519
s4781,1
s4782,23785
s4783,15452
s4783,2493
s4783,23786
s4783,4462
s4783,23787
s4784,6567
s4784,23465
s4784,15853
s4785,3013
s4785,8249
s4785,3243
s4785,23788
s4785,23789
s4785,23790
s4785,23791
s4785,23792
s4785,1994
s4785,23793
s4785,23794
s4785,23795
s4786,22761
s4787,9446
s4788,23796
s4789,22728
s4790,23797
s4790,23798
s4790,23799
s4790,23800
s4790,23801
s4790,23802
s4791,1454
s4791,12024
s4791,10657
s4791,4516
s4791,20705
s4791,15626
s4791,23803
s4792,5733
s4793,784
s4793,9291
s4793,21485
s4793,12033
s4793,23804
s4793,10614
s4793,23805
s4793,786
s4794,1532
s4794,9237
s4794,23806
s4794,15619
s4794,1520
s4794,11657
s4794,788
s4794,22677
s4795,8507
s4795,11057
s4795,8524
s4795,3258
s4795,3597
s4795,23807
s4795,9541
s4795,21401
s4795,1770
s4795,23808
s4796,15626
s4796,23809
s4796,1568
s4796,23810
s4796,23811
s4796,23812
s4797,20009
s4797,23813
s4797,18709
s4797,23814
s4797,23815
s4798,1560
s4798,11240
s4798,1511
s4798,11244
s4798,22256
s4798,23816
s4798,23817
s4798,23818
s4799,23819
s4799,23820
s4799,23821
s4799,23822
s4799,23823
s4799,23824
s4799,23825
s4799,23826
s4799,9929
s4799,7568
s4799,23827
s4799,14554
s4799,23828
s4799,23829
s4800,21726
s4800,23830
s4800,23831
s4800,23832
s4800,23833
s4800,23834
s4800,15897
s4800,23835
s4800,23836
s4800,23837
s4800,23838
s4800,23839
s4800,23840
s4800,23841
s4801,5972
s4801,13569
s4801,1550
s4801,23842
s4801,23843
s4801,2779
s4801,1537
s4801,1505
s4802,1
s4803,13623
s4803,12466
s4803,23649
s4803,23844
s4803,23845
s4803,23846
s4804,1884
s4805,23847
s4805,17385
s4805,23848
s4805,9891
s4805,23849
s4805,23850
s4805,23851
s4805,7889
s4805,23852
s4805,23853
s4805,5346
s4806,23854
s4806,23855
s4806,23856
s4806,23857
s4806,23858
s4806,23859
s4807,23860
s4807,23861
s4807,22566
s4807,23862
s4807,16644
s4808,1
s4809,23863
s4810,23864
s4810,8511
s4810,23865
s4810,23866
s4811,23867
s4811,23868
s4811,2754
s4811,14668
s4811,23869
s4811,23870
s4811,23871
s4811,23872
s4812,1
s4813,23873
s4813,20309
s4813,221
s4814,23874
s4814,23875
s4814,23876
s4814,21010
s4814,23877
s4814,9029
s4814,23878
s4815,23879
s4816,1872
s4816,23880
s4816,23881
s4816,23882
s4816,23883
s4817,1642
s4817,13107
s4817,14478
s4817,5150
s4817,1120
s4817,6619
s4818,23884
s4818,23885
s4818,12341
s4818,23886
s4818,23887
s4818,23888
s4818,23889
s4818,23890
s4819,5746
s4820,16211
s4820,20943
s4820,6170
s4820,10133
s4820,20014
s4820,16923
s4820,6367
s4821,22859
s4822,5548
s4822,4859
s4822,1709
s4822,23891
s4822,7149
s4822,23892
s4822,4996
s4822,11045
s4822,995
s4822,8928
s4822,22624
s4823,20868
s4823,23260
s4823,23893
s4823,23894
s4823,23895
s4824,8497
s4825,6809
s4825,21712
s4825,19909
s4825,23896
s4825,23897
s4825,23898
s4825,21724
s4825,12334
s4825,2876
s4825,23899
s4825,23900
s4825,23901
s4826,10628
s4826,12177
s4826,1631
s4826,1516
s4826,1813
s4826,23902
s4826,23903
s4826,12743
s4826,6899
s4826,15665
s4826,8139
s4827,23904
s4827,23905
s4827,15448
s4827,6413
s4828,1
s4829,5223
s4829,5928
s4829,3977
s4829,2764
s4829,16586
s4829,16342
s4829,5722
s4830,9956
s4830,6571
s4830,10798
s4830,16433
s4831,14963
s4831,23906
s4831,23907
s4831,23908
s4831,23909
s4831,23910
s4831,23911
s4831,23912
s4831,23913
s4831,23914
s4832,2801
s4832,12716
s4832,12718
s4832,19283
s4832,12717
s4833,2801
s4833,12716
s4833,12718
s4833,19283
s4833,12717
s4834,23560
s4834,23915
s4834,23916
s4834,23917
s4834,23918
s4834,3302
s4834,3090
s4834,23919
s4834,23920
s4834,23921
s4835,23922
s4835,23923
s4835,23924
s4835,23925
s4835,23926
s4835,23927
s4835,23928
s4835,4058
s4836,20686
s4837,1
s4838,16450
s4838,23929
s4838,1263
s4838,18973
s4838,23930
s4838,23931
s4838,23932
s4838,23933
s4838,23934
s4838,23935
s4839,23936
s4839,23937
s4839,23938
s4839,23939
s4839,23940
s4839,23941
s4839,1927
s4839,23942
s4839,1928
s4839,7597
s4840,23943
s4840,23944
s4840,8041
s4840,19890
s4840,19074
s4840,23945
s4840,23946
s4840,23947
s4841,15820
s4841,19838
s4841,22002
s4841,23948
s4841,17814
s4841,23949
s4841,23950
s4841,23951
s4841,90
s4841,23952
s4842,1
s4843,1770
s4843,2400
s4843,19169
s4843,9456
s4843,23953
s4843,23954
s4843,4287
s4843,23955
s4843,23956
s4844,23957
s4845,7264
s4845,61
s4845,5722
s4845,14881
s4846,5623
s4846,23958
s4846,647
s4846,17074
s4846,8507
s4846,1479
s4846,4039
s4846,1200
s4846,23959
s4846,1254
s4847,1
s4848,16117
s4848,16665
s4848,23960
s4848,6006
s4848,23961
s4848,8943
s4849,17518
s4849,1440
s4849,3040
s4850,23962
s4851,1881
s4851,23963
s4851,23964
s4851,12271
s4851,4215
s4851,13089
s4852,5881
s4852,1182
s4853,3005
s4853,1794
s4853,3004
s4853,3003
s4853,321
s4853,4133
s4853,2909
s4853,6348
s4853,2819
s4853,3007
s4853,3008
s4853,14968
s4853,2910
s4853,13094
s4853,318
s4853,3274
s4853,316
s4853,4724
s4854,23965
s4854,23966
s4854,23967
s4854,23968
s4854,12140
s4854,418
s4854,23969
s4855,5916
s4856,17341
s4856,16274
s4856,23970
s4856,23971
s4857,2801
s4857,12716
s4857,12718
s4857,19283
s4857,12717
s4858,23972
s4858,2043
s4858,9033
s4858,8894
s4858,9026
s4858,12720
s4859,22728
s4859,1267
s4859,381
s4859,23973
s4859,5967
s4859,648
s4859,23974
s4859,23975
s4859,1887
s4859,23976
s4859,14048
s4860,1
s4861,15604
s4861,4501
s4861,6025
s4861,23977
s4861,14087
s4861,6026
s4861,1636
s4861,1435
s4861,15602
s4861,23978
s4862,23979
s4862,23980
s4862,23981
s4862,4758
s4862,23982
s4862,23983
s4862,23984
s4862,15679
s4862,23985
s4863,455
s4863,537
s4863,14802
s4863,534
s4863,7019
s4863,4530
s4863,23986
s4863,441
s4863,20157
s4864,7859
s4865,23987
s4865,23988
s4865,22873
s4865,23989
s4865,4192
s4865,23990
s4866,23991
s4866,23992
s4866,23993
s4866,23994
s4866,21923
s4866,23995
s4867,23996
s4868,1
s4869,2023
s4869,2024
s4869,2025
s4869,2026
s4870,1477
s4870,18387
s4870,13144
s4870,23997
s4870,23998
s4870,23999
s4870,4189
s4870,24000
s4871,24001
s4872,24002
s4872,24003
s4872,19090
s4872,24004
s4872,24005
s4872,4684
s4872,24006
s4872,24007
s4872,24008
s4872,24009
s4873,10846
s4873,23252
s4873,24010
s4873,18596
s4874,24011
s4874,11931
s4874,24012
s4874,22431
s4874,22429
s4874,22427
s4874,1944
s4874,22430
s4874,1246
s4874,22428
s4875,5651
s4875,10256
s4875,24013
s4875,4233
s4875,10841
s4875,846
s4875,24014
s4875,10759
s4875,5260
s4875,17629
s4875,22240
s4875,1479
s4875,11728
s4876,4125
s4876,979
s4876,4308
s4876,24015
s4876,23767
s4876,24016
s4876,6989
s4876,7190
s4876,24017
s4876,24018
s4877,20020
s4878,1
s4879,24019
s4879,24020
s4879,24021
s4879,24022
s4880,2488
s4880,4452
s4880,5636
s4880,3651
s4880,2486
s4880,24023
s4880,2489
s4880,3351
s4881,4850
s4881,24024
s4881,21711
s4881,24025
s4881,24026
s4881,24027
s4881,13429
s4881,24028
s4881,24029
s4881,24030
s4882,22322
s4882,14415
s4882,24031
s4882,24032
s4882,562
s4882,24033
s4882,24034
s4883,18396
s4883,21522
s4883,2578
s4883,8561
s4883,19756
s4883,13326
s4883,24035
s4883,24036
s4883,24037
s4883,24038
s4883,24039
s4884,7665
s4884,19254
s4884,5189
s4884,14987
s4884,19257
s4884,14988
s4884,24040
s4884,19255
s4885,11465
s4885,24041
s4885,24042
s4885,24043
s4885,24044
s4885,24045
s4885,24046
s4886,24047
s4886,230
s4886,3792
s4886,24048
s4886,20317
s4886,20714
s4886,23527
s4886,24049
s4887,1835
s4887,24050
s4887,19455
s4887,7376
s4887,16572
s4887,16178
s4887,24051
s4887,24052
s4887,24053
s4887,24054
s4888,1
s4889,24055
s4889,6322
s4889,15121
s4889,24056
s4889,24057
s4889,24058
s4889,24059
s4889,24060
s4890,2200
s4890,24061
s4890,3355
s4890,24062
s4890,10798
s4890,24063
s4890,24064
s4891,10131
s4892,17711
s4892,24065
s4892,9929
s4892,17630
s4892,5342
s4893,9688
s4893,21858
s4894,9688
s4894,24066
s4895,9688
s4895,21858
s4896,9688
s4896,24067
s4897,9688
s4897,24067
s4898,1
s4899,24068
s4899,24069
s4899,24070
s4899,24071
s4899,24072
s4899,24073
s4899,20312
s4899,24074
s4900,1837
s4900,24075
s4900,2157
s4901,24076
s4901,24077
s4901,24078
s4901,24079
s4901,24080
s4901,24081
s4901,24082
s4901,24083
s4902,10854
s4902,979
s4902,2309
s4902,5684
s4902,1892
s4902,11026
s4902,24084
s4902,24085
s4902,10256
s4902,24086
s4903,4579
s4903,6568
s4903,20502
s4903,24087
s4903,166
s4903,17117
s4903,4737
s4903,24088
s4903,11288
s4904,24089
s4904,5949
s4904,20993
s4904,24090
s4904,24091
s4904,24092
s4904,20466
s4904,24093
s4904,24094
s4904,24095
s4904,24096
s4904,24097
s4905,22721
s4905,21481
s4905,24098
s4905,12021
s4905,23142
s4905,21469
s4905,24099
s4906,4051
s4906,24100
s4906,7386
s4906,24101
s4906,24102
s4906,12343
s4906,24103
s4906,24104
s4906,24105
s4906,24106
s4907,24107
s4908,878
s4908,8499
s4908,1694
s4908,5229
s4908,5741
s4909,24108
s4909,24109
s4909,20442
s4909,24110
s4909,24111
s4909,20437
s4909,11835
s4910,8937
s4910,18791
s4910,24112
s4910,24113
s4910,2242
s4910,20500
s4910,4588
s4910,24114
s4910,18404
s4910,24115
s4911,24116
s4911,24117
s4911,9802
s4911,24118
s4911,24119
s4911,22610
s4911,24120
s4911,23000
s4912,1
s4913,199
s4913,201
s4913,5448
s4913,20397
s4913,24121
s4913,24122
s4913,24123
s4913,24124
s4913,24125
s4913,24126
s4913,24127
s4914,24128
s4914,24129
s4914,24130
s4914,24131
s4914,24132
s4914,20444
s4915,24133
s4915,7206
s4915,24134
s4915,24135
s4915,24136
s4916,21929
s4917,23991
s4917,24137
s4917,24138
s4917,24139
s4917,24140
s4918,24141
s4918,24142
s4918,24143
s4919,16056
s4919,24144
s4919,24145
s4919,24146
s4919,24147
s4920,200
s4921,5746
s4921,16556
s4921,16259
s4921,620
s4921,24148
s4921,24149
s4921,24150
s4921,24151
s4921,24152
s4921,24153
s4922,3904
s4922,4098
s4922,1419
s4923,1
s4924,24154
s4924,12964
s4924,24155
s4924,24156
s4924,24157
s4924,24158
s4924,24159
s4924,24160
s4924,24161
s4924,24162
s4925,24163
s4925,24164
s4925,24165
s4925,24166
s4925,24167
s4925,16482
s4925,24168
s4925,24169
s4925,24170
s4925,24171
s4925,24172
s4925,24173
s4925,24174
s4925,24175
s4926,24176
s4926,24177
s4926,24178
s4926,18785
s4926,24179
s4926,24180
s4926,24181
s4926,24182
s4926,24183
s4927,12866
s4927,21951
s4928,3056
s4928,24184
s4928,22563
s4928,10376
s4928,24185
s4928,7819
s4928,24186
s4928,10084
s4928,11050
s4929,4050
s4929,1955
s4929,7414
s4929,24187
s4929,24188
s4929,20674
s4929,24189
s4929,22876
s4930,22481
s4930,24190
s4930,24191
s4930,8169
s4930,24192
s4931,11343
s4931,24193
s4931,9565
s4931,9566
s4931,9568
s4931,24194
s4931,9570
s4931,11344
s4931,9571
s4931,1954
s4932,20499
s4932,24195
s4932,24196
s4932,24197
s4932,19383
s4933,3538
s4934,21275
s4934,24198
s4934,24199
s4934,5331
s4934,1789
s4935,6578
s4935,14422
s4935,24200
s4935,3367
s4935,24201
s4935,24202
s4935,24203
s4935,24204
s4935,24205
s4936,9862
s4936,6324
s4936,24206
s4936,24207
s4936,24208
s4936,24209
s4937,5935
s4937,24210
s4937,8789
s4937,16117
s4938,24211
s4939,1354
s4939,241
s4939,24212
s4939,4221
s4939,24213
s4939,7631
s4939,24214
s4939,8394
s4939,10131
s4939,9541
s4939,9071
s4939,24215
s4939,24216
s4939,24217
s4939,1303
s4939,17601
s4940,2519
s4940,4997
s4940,24218
s4940,13045
s4940,24219
s4940,1733
s4940,4113
s4940,24220
s4940,24221
s4940,24222
s4940,5076
s4940,24223
s4941,24224
s4942,24225
s4942,13383
s4942,8374
s4942,21444
s4942,11302
s4942,24226
s4942,14076
s4942,24227
s4943,24228
s4943,15077
s4943,24229
s4943,24230
s4943,24231
s4943,24232
s4943,24233
s4943,24234
s4943,24235
s4943,7589
s4943,24236
s4943,24237
s4943,24238
s4943,24239
s4943,24240
s4943,24241
s4943,7586
s4944,7524
s4944,9011
s4944,24242
s4944,24243
s4944,24244
s4944,24245
s4944,24246
s4944,24247
s4945,15441
s4946,15604
s4946,1562
s4946,17529
s4947,557
s4947,24248
s4947,23303
s4947,24249
s4947,12728
s4947,24250
s4947,24251
s4947,24252
s4947,23377
s4948,9956
s4948,16381
s4948,24253
s4948,24254
s4948,12892
s4949,8691
s4949,784
s4949,15654
s4949,1436
s4949,11645
s4949,10610
s4949,1460
s4950,24255
s4950,7888
s4950,24256
s4950,24257
s4950,24258
s4950,24259
s4950,24260
s4950,640
s4950,24261
s4950,24262
s4950,4232
s4950,24263
s4950,24264
s4951,10131
s4952,24265
s4952,19630
s4952,24266
s4952,24267
s4952,20343
s4952,18907
s4952,24268
s4953,784
s4953,1550
s4953,1533
s4953,1546
s4953,11661
s4953,14890
s4953,7420
s4953,16673
s4953,1636
s4953,23635
s4954,2148
s4954,2156
s4954,24269
s4955,784
s4955,2182
s4955,12026
s4955,1455
s4955,24270
s4955,22256
s4956,784
s4956,9291
s4956,1435
s4956,1438
s4956,1622
s4956,15624
s4956,12398
s4956,1436
s4957,784
s4957,15624
s4957,7424
s4957,12033
s4957,24271
s4957,11241
s4957,5978
s4957,1520
s4957,22677
s4958,24272
s4958,24273
s4958,12250
s4958,24274
s4958,24275
s4958,10716
s4958,24276
s4958,24277
s4958,24278
s4958,22495
s4958,24279
s4958,24280
s4958,24281
s4958,24282
s4958,3763
s4958,24283
s4958,24284
s4958,18316
s4959,3121
s4959,24285
s4959,13754
s4959,4542
s4959,24286
s4959,24287
s4959,16100
s4959,24288
s4959,24289
s4959,24290
s4960,24291
s4960,11515
s4960,9740
s4960,6297
s4960,24292
s4960,24293
s4960,12072
s4961,5892
s4961,9456
s4961,4083
s4961,1481
s4961,45
s4961,24294
s4961,24295
s4961,20208
s4961,3597
s4962,24296
s4962,24297
s4962,24298
s4962,6255
s4962,24299
s4962,24300
s4962,24301
s4962,24302
s4962,24303
s4963,21717
s4964,5980
s4964,3655
s4964,24304
s4964,19273
s4964,24305
s4964,5246
s4964,24306
s4964,6841
s4964,1613
s4965,14574
s4965,14575
s4965,14576
s4965,5419
s4965,24307
s4965,14578
s4965,24308
s4965,24309
s4965,14581
s4965,14582
s4965,24310
s4965,24311
s4965,14580
s4965,24312
s4965,24313
s4966,14576
s4966,14575
s4966,14574
s4966,5419
s4966,24313
s4966,24307
s4966,24308
s4966,14581
s4966,24309
s4966,14580
s4967,14576
s4967,14575
s4967,14574
s4967,24308
s4967,24314
s4967,14578
s4967,24310
s4967,24315
s4967,24316
s4967,24317
s4967,24318
s4967,24319
s4967,24309
s4967,5419
s4967,24307
s4968,24320
s4969,24321
s4970,19612
s4970,24322
s4970,24323
s4970,10041
s4970,24324
s4970,10049
s4970,24325
s4970,24326
s4970,24327
s4970,24328
s4971,24329
s4971,4677
s4971,24330
s4971,8493
s4971,20372
s4971,5427
s4971,9063
s4971,24331
s4971,4272
s4971,3592
s4971,13284
s4971,24332
s4971,24333
s4971,24334
s4972,24335
s4972,24336
s4972,24337
s4972,24338
s4972,24339
s4972,24340
s4972,24341
s4972,24342
s4972,24343
s4972,24344
s4973,24345
s4973,24346
s4973,24347
s4973,24348
s4973,24349
s4973,24350
s4974,20687
s4974,15510
s4974,5454
s4974,11246
s4974,24351
s4974,24352
s4974,24353
s4974,16983
s4974,24354
s4974,24355
s4975,24356
s4975,7149
s4975,1076
s4975,20233
s4975,24357
s4975,24358
s4976,17596
s4976,23095
s4976,10608
s4976,6867
s4976,24359
s4977,7815
s4977,3267
s4977,9073
s4977,9442
s4977,24360
s4977,24361
s4978,24362
s4978,10485
s4978,24363
s4978,24364
s4978,5569
s4978,3925
s4978,24365
s4978,24366
s4978,24367
s4979,24368
s4979,16242
s4979,14495
s4979,5011
s4979,24369
s4979,24370
s4979,24371
s4979,24372
s4979,24373
s4979,24374
s4980,1
s4981,1
s4982,24375
s4983,24376
s4983,1111
s4983,24377
s4983,24378
s4983,462
s4983,530
s4983,24379
s4983,20892
s4983,19953
s4984,9307
s4984,24380
s4984,24381
s4984,24382
s4984,24383
s4984,24384
s4984,24385
s4985,21563
s4985,12456
s4985,24386
s4985,10552
s4985,24387
s4985,5944
s4985,10051
s4986,24388
s4986,24389
s4986,17146
s4986,15993
s4986,24390
s4986,24391
s4986,24392
s4987,17960
s4987,24393
s4987,24394
s4987,17030
s4987,24395
s4987,11207
s4987,24396
s4987,24397
s4987,24398
s4988,24399
s4988,24400
s4988,24401
s4988,24402
s4988,24403
s4988,12925
s4988,24404
s4988,24405
s4989,2987
s4989,20338
s4989,2988
s4989,12648
s4989,1641
s4989,524
s4989,1120
s4990,5970
s4991,23376
s4991,2819
s4991,12603
s4991,23379
s4991,3656
s4991,23377
s4991,4565
s4991,3214
s4991,15613
s4991,4133
s4991,3093
s4991,316
s4991,23378
s4991,5436
s4991,24406
s4991,11219
s4991,23367
s4991,11538
s4992,7043
s4992,2368
s4992,7047
s4992,5320
s4992,13167
s4992,7024
s4992,17648
s4992,2373
s4992,15324
s4992,2082
s4992,5866
s4993,8954
s4993,24407
s4993,9222
s4993,24408
s4993,24409
s4993,24410
s4993,24411
s4993,4162
s4993,24412
s4993,14144
s4994,24413
s4994,564
s4994,15121
s4994,24414
s4994,3002
s4994,24415
s4994,24416
s4994,24417
s4994,12641
s4995,24418
s4995,24419
s4995,24420
s4995,24421
s4995,19622
s4995,24422
s4995,24423
s4995,24424
s4995,24425
s4995,24426
s4995,24427
s4996,1
s4997,7539
s4997,1382
s4997,6079
s4997,10564
s4997,23323
s4997,24428
s4997,24429
s4997,24430
s4998,3618
s4998,24431
s4998,16034
s4998,24432
s4998,9737
s4998,24433
s4998,24434
s4998,24435
s4998,24436
s4998,24437
s4998,24438
s4998,24439
s4998,24440
s4998,24441
s4998,24442
s4998,24443
s4999,16243
s5000,9118
s5001,1
s5002,10518
s5003,14598
s5004,15798
s5004,24444
s5004,24445
s5004,24446
s5004,24447
s5004,24448
s5004,24449
s5004,24450
s5004,24451
s5004,24452
s5004,24453
s5005,24454
s5005,24455
s5005,24456
s5005,24457
s5005,24458
s5005,24459
s5005,23007
s5005,24460
s5005,24461
s5005,24462
s5005,24463
s5005,24464
s5005,4308
s5006,19503
s5007,12726
s5007,24465
s5007,24466
s5007,24467
s5007,24468
s5007,24469
s5007,24470
s5007,5626
s5008,784
s5008,1813
s5008,12681
s5008,4516
s5008,24471
s5008,10640
s5008,23643
s5008,24472
s5008,3875
s5009,1624
s5009,1433
s5009,192
s5009,7417
s5009,1635
s5009,24473
s5009,17504
s5009,10637
s5009,19888
s5009,1460
s5010,15645
s5010,15046
s5010,21481
s5010,1436
s5010,10637
s5010,1435
s5010,10605
s5010,10603
s5011,24474
s5011,14649
s5011,4659
s5011,10102
s5011,7361
s5011,12462
s5011,11819
s5012,24475
s5012,24476
s5012,24477
s5012,24478
s5012,24479
s5012,24480
s5012,24481
s5012,4687
s5012,24482
s5012,24483
s5013,24484
s5013,22753
s5013,24485
s5013,24486
s5013,24487
s5013,24488
s5013,24489
s5014,24490
s5014,24491
s5014,16560
s5014,12757
s5014,24492
s5014,24493
s5015,784
s5015,24494
s5015,13522
s5015,24495
s5015,2185
s5015,6885
s5015,1461
s5015,6892
s5016,14574
s5016,14575
s5016,14576
s5016,5419
s5016,14577
s5016,24496
s5016,24497
s5017,14574
s5017,14575
s5017,14576
s5017,5419
s5017,14577
s5017,14579
s5017,14583
s5017,24498
s5017,24499
s5017,24500
s5018,14574
s5018,14575
s5018,14576
s5018,14577
s5019,14575
s5019,14576
s5019,5419
s5019,24307
s5019,24308
s5019,14581
s5019,24309
s5019,14582
s5019,24312
s5019,14580
s5020,14575
s5020,14576
s5020,5419
s5020,24307
s5020,24308
s5020,14581
s5020,14578
s5020,24309
s5020,24310
s5020,24312
s5021,24501
s5021,8034
s5021,12028
s5021,8255
s5021,20316
s5021,24502
s5021,24503
s5021,24504
s5022,1552
s5022,1624
s5022,1545
s5022,1509
s5022,7416
s5022,9291
s5022,4515
s5022,15254
s5022,11645
s5022,2776
s5022,13526
s5023,19079
s5024,22859
s5025,5156
s5026,24505
s5026,18792
s5026,24506
s5026,24507
s5026,24508
s5026,24509
s5027,24510
s5027,24511
s5027,24512
s5027,24513
s5027,24514
s5027,24515
s5028,23416
s5028,1404
s5028,24516
s5028,24517
s5028,15019
s5028,24518
s5028,24519
s5028,24520
s5029,11324
s5029,7168
s5029,23290
s5030,12250
s5030,864
s5030,24521
s5030,24522
s5030,8119
s5030,24523
s5030,5917
s5030,24524
s5031,24525
s5031,24526
s5031,24527
s5031,24528
s5031,24529
s5032,24530
s5032,24421
s5032,24531
s5032,24532
s5032,24533
s5032,24534
s5032,24535
s5032,24536
s5032,24537
s5032,24538
s5033,7440
s5033,24539
s5033,24540
s5033,9281
s5033,7543
s5033,20313
s5033,4326
s5033,7730
s5033,24541
s5033,17058
s5033,24542
s5033,18093
s5034,24543
s5034,24544
s5034,24545
s5034,24546
s5034,24547
s5034,24548
s5034,562
s5034,21053
s5034,24549
s5034,24550
s5034,7481
s5035,5825
s5036,4183
s5036,12355
s5036,4185
s5036,11443
s5036,22144
s5036,22143
s5037,24551
s5037,24552
s5037,22473
s5037,24553
s5037,18356
s5037,24554
s5037,24555
s5037,24556
s5037,23177
s5037,24557
s5038,6519
s5038,566
s5038,2352
s5038,7723
s5038,11343
s5038,2505
s5038,1358
s5038,2180
s5038,2825
s5038,19474
s5038,21709
s5039,24558
s5040,201
s5041,10628
s5041,24559
s5041,24560
s5041,4516
s5041,6880
s5041,2808
s5042,24561
s5043,7886
s5043,24562
s5043,24563
s5043,10167
s5044,1
s5045,24329
s5045,11932
s5045,11520
s5045,12461
s5045,11195
s5046,6582
s5047,24564
s5047,24565
s5047,24566
s5047,20095
s5047,24567
s5048,6519
s5048,1708
s5048,6975
s5048,4958
s5048,77
s5048,24568
s5048,4071
s5048,24569
s5048,24570
s5048,24571
s5049,381
s5050,24572
s5051,24573
s5051,24574
s5051,24575
s5051,24576
s5051,24577
s5051,24578
s5051,24579
s5051,24580
s5051,24581
s5051,24582
s5052,24583
s5052,24584
s5052,24585
s5052,24402
s5052,24422
s5052,24586
s5052,24587
s5052,24588
s5053,1
s5054,14046
s5054,11057
s5054,10762
s5054,24589
s5054,24590
s5054,24591
s5055,1
s5056,24592
s5056,23957
s5057,9435
s5058,20116
s5058,17077
s5058,24593
s5058,24594
s5058,24595
s5058,24596
s5058,24597
s5058,9002
s5058,24598
s5058,24599
s5059,2242
s5059,13725
s5059,10896
s5059,20996
s5059,24600
s5059,24601
s5059,19426
s5059,4738
s5059,24602
s5059,24603
s5059,24604
s5060,3593
s5060,20131
s5060,24605
s5060,1240
s5060,24606
s5060,24607
s5060,3951
s5060,9488
s5060,649
s5060,1259
s5060,24608
s5060,6400
s5060,20207
s5060,24609
s5060,24610
s5061,24611
s5062,24612
s5063,24613
s5064,7404
s5064,4722
s5064,17567
s5064,24614
s5064,24615
s5064,17192
s5064,3274
s5065,10564
s5065,4202
s5065,19688
s5065,5989
s5065,20119
s5065,24616
s5065,24244
s5065,24247
s5065,24617
s5066,24618
s5066,24619
s5066,24620
s5066,17269
s5066,24621
s5066,24622
s5066,24623
s5066,24624
s5066,24625
s5066,24626
s5066,24627
s5067,7665
s5068,21992
s5069,1
s5070,24628
s5070,24629
s5070,13076
s5070,16637
s5070,20817
s5070,24630
s5070,13096
s5070,24242
s5070,24631
s5070,24632
s5070,24633
s5071,8197
s5071,8321
s5071,24634
s5071,24635
s5071,24636
s5071,24637
s5071,4848
s5072,9777
s5073,24638
s5073,24639
s5073,24640
s5073,20515
s5073,3668
s5073,139
s5073,24641
s5073,24642
s5073,24643
s5073,24644
s5074,14240
s5074,24645
s5074,24646
s5074,2222
s5074,15504
s5074,24647
s5074,24648
s5074,24649
s5075,24650
